university,entity,role,labels,count
ui_fess,maksa,PER,,1
ui_fess,margonda,LOC,Abusive_label,1
ui_fess,thankyouw,PER,,1
ui_fess,temen,ORG,,1
ui_fess,indonesia,GPE,,7
ui_fess,uigotloves,PER,,1
ui_fess,kukel,LOC,"Abusive_label, HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
ui_fess,manchester united,ORG,,3
ui_fess,ibd,PER,"Abusive_label, HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
ui_fess,iisma ivy league,PER,,1
ui_fess,efkaem,PER,,1
ui_fess,fh,ORG,,1
ui_fess,fia,ORG,,2
ui_fess,renov lantai tiga,LOC,,1
ui_fess,kpopers,PER,,1
ui_fess,information vokasi,ORG,,1
ui_fess,mab,PER,,7
ui_fess,waduch walach wadidaw,PER,,1
ui_fess,salty,PER,,4
ui_fess,nugas,PER,,15
ui_fess,tj,PER,,1
ui_fess,kebun apel,LOC,,3
ui_fess,fakultas kiss,ORG,,1
ui_fess,skz stalker,PER,,1
ui_fess,lawson pisif,PER,,1
ui_fess,pocinkober,LOC,,1
ui_fess,wig,PER,,2
ui_fess,raimu,PER,,1
ui_fess,zebra cross margonda,LOC,,1
ui_fess,vokasi putra,ORG,,1
ui_fess,kut,GPE,,1
ui_fess,merdekamagang mandiri,ORG,,1
ui_fess,harry potter,PER,,5
ui_fess,pocinn,LOC,,1
ui_fess,rill,PER,,1
ui_fess,guyys,PER,,1
ui_fess,what area nugas,LOC,,1
ui_fess,nugas,LOC,,2
ui_fess,hoy,PER,,1
ui_fess,fkg,ORG,,2
ui_fess,shoutout,PER,,1
ui_fess,rik,PER,,6
ui_fess,divisi pubdok,ORG,,1
ui_fess,mengomong,PER,Abusive_label,1
ui_fess,frieren,PER,,6
ui_fess,mutermuter,PER,,1
ui_fess,danau kenanga dalem,LOC,,1
ui_fess,wowfakta hari,PER,,1
ui_fess,margo city,LOC,,2
ui_fess,imleeonlee,PER,,1
ui_fess,fib,ORG,,7
ui_fess,porsenigama you,ORG,,1
ui_fess,crazy brother,PER,,1
ui_fess,pendiem culun,PER,,1
ui_fess,julidin,PER,,1
ui_fess,gopay mbanking,PER,,1
ui_fess,taro,PER,,1
ui_fess,grup user interface,ORG,,1
ui_fess,gerbang kutek,LOC,,1
ui_fess,misii,PER,,2
ui_fess,perpusat lantai empat,LOC,,1
ui_fess,haihaii kakakkakakk,PER,,1
ui_fess,anonymous cing ceng wallawala bengbeng,PER,,1
ui_fess,kukelbarel,PER,,1
ui_fess,dian sastro sal priadi raditya dika,PER,,1
ui_fess,deddy corbuzier,PER,,1
ui_fess,kutek kukel,LOC,,3
ui_fess,kostan,GPE,,1
ui_fess,gedung g204,LOC,,1
ui_fess,fsrd picture,ORG,,1
ui_fess,ecstasy be,LOC,,1
ui_fess,itb,ORG,,2
ui_fess,annex,LOC,,1
ui_fess,bray,PER,,1
ui_fess,ibd,ORG,,1
ui_fess,fk,ORG,,1
ui_fess,jabotabek,GPE,,3
ui_fess,risol,PER,,1
ui_fess,kukira,PER,,1
ui_fess,oretachi mechamecha karisuma,PER,,1
ui_fess,malming,PER,,1
ui_fess,sugarddady,PER,Abusive_label,1
ui_fess,ft,PER,,2
ui_fess,agghr,PER,,1
ui_fess,kansas,GPE,,2
ui_fess,dallas,GPE,,2
ui_fess,federation international de football association u17,ORG,,1
ui_fess,sumpah,PER,,1
ui_fess,usual,PER,,2
ui_fess,saintek,PER,,1
ui_fess,soshum,PER,,2
ui_fess,##ekkesehatan fk fkg fasilkom,ORG,,1
ui_fess,kotakkotak,LOC,,1
ui_fess,##il fk fkg,ORG,,1
ui_fess,kasih rekom,LOC,,1
ui_fess,uas,PER,,1
ui_fess,iri manies,PER,,1
ui_fess,genshin,PER,,1
ui_fess,venti,PER,,2
ui_fess,base,PER,,1
ui_fess,wanya,PER,,1
ui_fess,gezz,PER,,1
ui_fess,plzz,PER,,1
ui_fess,best friend,PER,,1
ui_fess,tementemen vokasikomunikasi vokom jaya jaya jaya,ORG,,1
ui_fess,spanyol,GPE,,1
ui_fess,especially,ORG,,1
ui_fess,##desc,ORG,,1
ui_fess,you,PER,,5
ui_fess,kakakkakak,PER,,1
ui_fess,korea,GPE,,3
ui_fess,jabodetabek,GPE,,3
ui_fess,segitiga bermuda,LOC,,2
ui_fess,lusyu lusyu,PER,Abusive_label,1
ui_fess,fakultas user interface,ORG,,2
ui_fess,lyney genshin,PER,,1
ui_fess,klean mari wibukan,LOC,,1
ui_fess,mkp fib,ORG,,1
ui_fess,maba mahasswa dtmm,PER,,1
ui_fess,internal revenue service,ORG,,7
ui_fess,salim,PER,,1
ui_fess,jembatan teksas,LOC,,1
ui_fess,fhfeb if were,ORG,,1
ui_fess,fasilkom,ORG,,1
ui_fess,ft,ORG,,1
ui_fess,moocs,PER,,1
ui_fess,fib ingfo sastra indonesia,ORG,,1
ui_fess,boleekah,PER,,1
ui_fess,jakun,LOC,,1
ui_fess,son kirakira,PER,,1
ui_fess,irs,PER,,1
ui_fess,psaf,ORG,,2
ui_fess,kukel,LOC,,1
ui_fess,fpsiko,ORG,,1
ui_fess,fibfmipavokasi,ORG,,1
ui_fess,fasilkom fk fkg,ORG,,1
ui_fess,siak,GPE,,11
ui_fess,muzan kibutsuji,PER,,1
ui_fess,pham hanni,PER,,1
ui_fess,penny information opfoll,ORG,,1
ui_fess,efha,PER,,1
ui_fess,be,PER,,2
ui_fess,voltfm,PER,,1
ui_fess,mengomong kicep,PER,,1
ui_fess,danau kenanga,LOC,,4
ui_fess,husbuwaifu,PER,,1
ui_fess,klinik makara rsui,ORG,,1
ui_fess,alkahfi,PER,,1
ui_fess,shani,PER,,1
ui_fess,kepublished,PER,,1
ui_fess,depok,GPE,,12
ui_fess,hari againn,PER,,1
ui_fess,mniez,PER,,1
ui_fess,my,PER,,3
ui_fess,mau van gogh,PER,,1
ui_fess,atiny,PER,,1
ui_fess,aldi taher,PER,,1
ui_fess,thailand,GPE,,2
ui_fess,thai,GPE,,1
ui_fess,uas,ORG,,1
ui_fess,pusgiwa,LOC,,2
ui_fess,gangsta disciple,LOC,,1
ui_fess,pacil,LOC,,2
ui_fess,halte fib,LOC,,1
ui_fess,uinformation,ORG,,2
ui_fess,frp,PER,,1
ui_fess,tbtb,ORG,,2
ui_fess,wisma surya putri,LOC,,1
ui_fess,him much,PER,,1
ui_fess,jeonghan,PER,,1
ui_fess,aries,PER,,1
ui_fess,feb,PER,,3
ui_fess,freya,PER,Abusive_label,1
ui_fess,ars,PER,,1
ui_fess,inter,ORG,,1
ui_fess,kota depok,GPE,,3
ui_fess,laugh loudly,PER,,1
ui_fess,luvity,PER,,1
ui_fess,fik,PER,,1
ui_fess,kutekmargonda luk,LOC,,1
ui_fess,qui,PER,,2
ui_fess,kating,PER,,1
ui_fess,jembatan detos,LOC,,1
ui_fess,rik,LOC,,1
ui_fess,penny,PER,,2
ui_fess,parkiran m1pagedung be,LOC,,1
ui_fess,rora,PER,,1
ui_fess,tj 9h blok,LOC,,1
ui_fess,halte menwa,LOC,,1
ui_fess,kle,PER,,1
ui_fess,youth hostel association,ORG,,2
ui_fess,kober,LOC,,1
ui_fess,margonda,LOC,,1
ui_fess,smoke area rik,LOC,,1
ui_fess,stasiun pocin,LOC,,1
ui_fess,auditorium fia,LOC,,1
ui_fess,anjarsos,PER,,1
ui_fess,balairung an,LOC,,1
ui_fess,gdrive gajadi,PER,,1
ui_fess,yamakasih,PER,,1
ui_fess,jepang,GPE,,1
ui_fess,wiw,PER,,1
ui_fess,youre wondering,PER,,1
ui_fess,musholla kantin rik,LOC,,1
ui_fess,bop,PER,,2
ui_fess,timer kantek,LOC,,1
ui_fess,lantai tiga perpusat jatohin,LOC,,1
ui_fess,whiskas,PER,,1
ui_fess,taylor awesome,PER,,1
ui_fess,tawa,PER,,1
ui_fess,fh boyfriend,PER,,1
ui_fess,siakng siak war,LOC,Abusive_label,1
ui_fess,its,ORG,,1
ui_fess,trailer park trash,LOC,,3
ui_fess,jeno,PER,,1
ui_fess,be,PER,Abusive_label,1
ui_fess,hanni girl,PER,,1
ui_fess,boyfriend ukhti ukhti alim fmipa,PER,,1
ui_fess,klean far,PER,,1
ui_fess,xu blow,PER,,2
ui_fess,go chng tin,PER,,2
ui_fess,nolak,PER,,1
ui_fess,kocheng,PER,,2
ui_fess,bejo abdul,PER,,1
ui_fess,gedung be pacil lama,LOC,,1
ui_fess,minn,PER,,1
ui_fess,yayy yhh,PER,,1
ui_fess,pulkam,PER,,3
ui_fess,syedi,PER,,1
ui_fess,spotjalur,LOC,,1
ui_fess,perpusat mingdep,LOC,,1
ui_fess,yoni,PER,,1
ui_fess,siak,PER,,1
ui_fess,fculty,PER,,1
ui_fess,sukapacaran,PER,,1
ui_fess,sunset danau kenanga,LOC,,1
ui_fess,iism4,ORG,,1
ui_fess,kesal,PER,,1
ui_fess,melu,PER,,1
ui_fess,dib,PER,,1
ui_fess,niza,PER,,1
ui_fess,gphotos office,LOC,,1
ui_fess,gerbang ft garagara,LOC,,1
ui_fess,klinik makara,LOC,,1
ui_fess,dncahyani,PER,,1
ui_fess,yeah fellows,PER,,1
ui_fess,hello,PER,,1
ui_fess,jing,PER,Abusive_label,1
ui_fess,gamake,PER,,1
ui_fess,alfamart psiko,LOC,,1
ui_fess,kampus kuning,LOC,,1
ui_fess,pildun,GPE,,1
ui_fess,gedung enam you mantemaan,LOC,,1
ui_fess,dreams,PER,,1
ui_fess,efte,PER,Abusive_label,1
ui_fess,##ready aknowledge,PER,,1
ui_fess,feb ladies,PER,,1
ui_fess,opfoll barus,PER,,1
ui_fess,roni yeah,PER,,1
ui_fess,jadidari takor,PER,,1
ui_fess,jembatan rsui,LOC,,1
ui_fess,jakarta,GPE,,3
ui_fess,being butthurt would,PER,,1
ui_fess,vokasihalte vok,LOC,,1
ui_fess,halte balairung something pocin,LOC,,1
ui_fess,rantau,GPE,,1
ui_fess,dian,PER,,1
ui_fess,sor,PER,,1
ui_fess,sri asih dewi,PER,,1
ui_fess,dian sastro,PER,,1
ui_fess,samsek,PER,,2
ui_fess,barelkober,GPE,,1
ui_fess,kosanny,LOC,,1
ui_fess,stage mypertamina,LOC,,1
ui_fess,kutek,GPE,,1
ui_fess,barel,PER,,1
ui_fess,klean,PER,,3
ui_fess,sasbel represent,ORG,,1
ui_fess,gamaumales,GPE,,1
ui_fess,norak,PER,"Abusive_label, HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
ui_fess,takor,LOC,,1
ui_fess,thankyou,PER,,1
ui_fess,laugh hug lapang,LOC,Abusive_label,1
ui_fess,halte bikun perpusat,LOC,,1
ui_fess,fasi,PER,,1
ui_fess,telegrahic,ORG,,1
ui_fess,gaikutan,PER,,1
ui_fess,##ds halte balairungmipadll,LOC,,1
ui_fess,efte,ORG,,2
ui_fess,danau mahoni,LOC,,1
ui_fess,siva,PER,,1
ui_fess,kukel,PER,,1
ui_fess,gedung rik,LOC,,1
ui_fess,mushola pacil,LOC,,1
ui_fess,musholla fasilkom,LOC,,1
ui_fess,lock,PER,,1
ui_fess,sjw,PER,,1
ui_fess,fafifu wasweswos,PER,,1
ui_fess,teksas malam,LOC,,1
ui_fess,kantin fair enough gedung fakultas you,LOC,,1
ui_fess,wireless fidelity,LOC,,1
ui_fess,suma,PER,,1
ui_fess,under the skin,LOC,,1
ui_fess,hug,PER,,1
ui_fess,danau kenanga gaiss,LOC,,1
ui_fess,perpustakaan user interface halte fh bikun,LOC,,1
ui_fess,pintu kutek,LOC,,1
ui_fess,very,PER,,1
ui_fess,jennie benaran,PER,,1
ui_fess,validmitos,ORG,,1
ui_fess,mushola ft,LOC,,1
ui_fess,penny ganas,PER,Abusive_label,1
ui_fess,jacin,PER,,1
ui_fess,asrama you,LOC,,1
ui_fess,parkir depok,LOC,,1
ui_fess,gerbatama,LOC,,1
ui_fess,nonft,PER,,1
ui_fess,lantai bikun,LOC,,1
ui_fess,dallas,PER,,1
ui_fess,luring,PER,,2
ui_fess,laugh laugh,LOC,Abusive_label,1
ui_fess,danauperpusatlingkungan,LOC,,1
ui_fess,kuloff,PER,,1
ui_fess,rusia,GPE,,1
ui_fess,adikadik maba,PER,,1
ui_fess,siak,GPE,HS_Group_label,1
ui_fess,oiya,PER,,4
ui_fess,lany,PER,,1
ui_fess,hey hi,PER,,2
ui_fess,siak,GPE,Abusive_label,1
ui_fess,aya,PER,,1
ui_fess,klinik makara,ORG,,1
ui_fess,alim,PER,,1
ui_fess,follo maba,PER,,1
ui_fess,butthurt plzz,LOC,,1
ui_fess,ansos,PER,,3
ui_fess,marvel stalker,PER,,1
ui_fess,vibes kat,PER,,1
ui_fess,fib,PER,Abusive_label,1
ui_fess,fisip,PER,Abusive_label,1
ui_fess,gelud olim,PER,Abusive_label,1
ui_fess,something,PER,,1
ui_fess,yess,PER,,1
ui_fess,san fransisco,GPE,,1
ui_fess,siak war,PER,,1
ui_fess,uinformation library,ORG,,1
ui_fess,anonymous,PER,,1
ui_fess,plokis,PER,,1
ui_fess,susa,PER,"HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
ui_fess,grup sinkronus asinkronus,ORG,,1
ui_fess,array technology inc,ORG,,1
ui_fess,kawankawan,PER,,1
ui_fess,fsrd,ORG,,1
ui_fess,rsui,ORG,,1
ui_fess,nol,PER,"HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
ui_fess,marquez,PER,,1
ui_fess,saintek,ORG,,1
ui_fess,uinformation camaba,ORG,,1
ui_fess,uk,GPE,,1
ui_fess,lu,PER,,1
ui_fess,dwpan balairung,LOC,,1
ui_fess,donts,PER,,1
ui_fess,koarkoar,PER,"HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
ui_fess,indonesia,GPE,"HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",2
ui_fess,hello hi,PER,,1
ui_fess,information grup kelas amplifier,ORG,,1
ui_fess,ipk cumlaude,PER,,1
ui_fess,guyz,PER,,1
ui_fess,bekasi,GPE,,1
ui_fess,panya,PER,,1
ui_fess,ptln,ORG,,1
ui_fess,sayang,PER,,1
ui_fess,wargi,PER,,1
ui_fess,maba,PER,,5
ui_fess,easier said,PER,,1
ui_fess,edom,PER,,3
ui_fess,sorepagi,GPE,,1
ui_fess,peer,PER,,1
ui_fess,npm,ORG,,1
ui_fess,efte,PER,,1
ui_fess,dijulidin,PER,,1
ui_fess,twibbon,LOC,,1
ui_fess,ganyaman,PER,,1
ui_fess,senja energy,ORG,,1
ui_fess,emas emas,PER,,1
ui_fess,mabauwiwbertanya,LOC,,1
ui_fess,testimoni,PER,,1
ui_fess,ri,PER,,3
ui_fess,ngatasin,PER,,1
ui_fess,maba,LOC,,1
ui_fess,opfoll,PER,Abusive_label,2
ui_fess,ftfasilkom,ORG,,1
ui_fess,bagusan,PER,,1
ui_fess,integrated development environment,ORG,,1
ui_fess,bates,PER,,1
ui_fess,pjj,PER,,4
ui_fess,cherry cherry cherry bon bon,PER,,1
ui_fess,rabir sokin,PER,Abusive_label,1
ui_fess,siak yandok,PER,,1
ui_fess,yandok,PER,,1
ui_fess,uilifehack,PER,,2
ui_fess,feb,ORG,,1
ui_fess,goodluck,PER,,2
ui_fess,klean dongks,PER,,1
ui_fess,kulon,GPE,,1
ui_fess,klinik makara buka,ORG,,1
ui_fess,ay dios mio,PER,,1
ui_fess,leb,PER,,1
ui_fess,bem user interface,ORG,,2
ui_fess,kamaba,LOC,,2
ui_fess,wibu kpopers,PER,Abusive_label,1
ui_fess,nazar,PER,,1
ui_fess,pekalongan,GPE,,1
ui_fess,sabii,PER,,1
ui_fess,madrid,GPE,,1
ui_fess,united parcel service,ORG,,1
ui_fess,matkulpil,ORG,,1
ui_fess,uigotloves,ORG,,1
ui_fess,society of jesus sayang,ORG,,1
ui_fess,laugh,PER,,1
ui_fess,nonui,PER,,1
ui_fess,sso,PER,,2
ui_fess,fakultas ilmu buaya benaran,ORG,,1
ui_fess,depok valley,LOC,,1
ui_fess,optik barel,ORG,,1
ui_fess,fib,PER,,1
ui_fess,kukusan beji,LOC,,1
ui_fess,sori,PER,,1
ui_fess,ukm oprec,ORG,,1
ui_fess,testimoni maba,PER,,1
ui_fess,fakultasprodi,ORG,,1
ui_fess,siak maba,PER,,1
ui_fess,you maba,PER,,1
ui_fess,opfoll guyz,PER,Abusive_label,1
ui_fess,cekkes,PER,,1
ui_fess,kedai kopi,LOC,,1
ui_fess,belanda,GPE,,1
ui_fess,##ikseda,PER,,1
ui_fess,yasudah,PER,,3
ui_fess,dom jabodetabek,LOC,,1
ui_fess,kedalem tawa,LOC,,1
ui_fess,inggris,GPE,,1
ui_fess,ku,PER,,1
ui_fess,akun,PER,,1
ui_fess,timses oprec,PER,"HS_Group_label, HS_Moderate_label, HS_Other_label, HS_label",1
ui_fess,compfest pacil,ORG,,1
ui_fess,regist,PER,,1
ui_fess,perkulihan,LOC,,1
ui_fess,clueless,PER,Abusive_label,1
ui_fess,asinkronus,PER,,1
ui_fess,kirakira,PER,,2
ui_fess,alerta alerta,PER,"HS_Moderate_label, HS_Other_label, HS_label",1
ui_fess,nutshell,PER,,1
ui_fess,kansas gazebo,LOC,,1
ui_fess,uinform,ORG,,1
ui_fess,##pinter,ORG,,1
ui_fess,mawareva,PER,,1
ui_fess,masmas,PER,,1
ui_fess,halte pusgiwa,LOC,,1
ui_fess,fmipa,LOC,,1
ui_fess,ing fib maba,PER,,1
ui_fess,list nomornomor,PER,,1
ui_fess,worth,PER,,1
ui_fess,kampus gajah,LOC,,1
ui_fess,paralel worth,LOC,,1
ui_fess,twibbon maba,LOC,,1
ui_fess,guise maba,PER,,1
ui_fess,maaci,PER,,1
ui_fess,jateng,GPE,,1
ui_fess,gaez,LOC,,1
ui_fess,h14 pjj,LOC,,1
ui_fess,ui20,ORG,,1
ui_fess,dosenalumni,ORG,,1
ui_fess,gedung department,LOC,,1
ui_fess,rsui,LOC,,1
ui_fess,telkomsel,ORG,,1
ui_fess,dedekdedek,PER,Abusive_label,1
ui_fess,lup,PER,,1
ui_fess,nemu gugel,PER,,1
ui_fess,penpop,PER,,1
ui_fess,asrama putri maba,LOC,,1
ui_fess,ft fh feb fpsiko amplifier fasilkom,ORG,,1
ui_fess,fib matkul pfpm benaran,PER,,1
ui_fess,gasihh,PER,,1
ui_fess,universitas indonesia,ORG,,1
ui_fess,daritadi,ORG,,1
ui_fess,cina,GPE,,1
ui_fess,fpci,ORG,,1
ui_fess,nenangin,PER,,1
ui_fess,wkwokeowkwo,PER,Abusive_label,1
ui_fess,the skin yeay,LOC,,1
ui_fess,berlian,PER,,2
ui_fess,mpking,PER,,1
ui_fess,awkward,PER,,1
ui_fess,tanjakan gymnas,LOC,,1
ui_fess,microsoft corona,ORG,,1
ui_fess,pjj,LOC,,2
ui_fess,now,PER,,1
ui_fess,kosan barel,LOC,,1
ui_fess,kosan,LOC,,1
ui_fess,##sat,LOC,,1
ui_fess,##ica universitas indonesia depok,ORG,,1
ui_fess,hey hi,LOC,,1
ui_fess,wdyta,PER,,1
ui_fess,angg,PER,,1
ui_fess,uiana,LOC,,1
ui_fess,almet hima klean,PER,,1
ui_fess,manggarailebak bulus,LOC,,1
ui_fess,empeka 1ng strict,ORG,,1
ui_fess,selamat,PER,,1
ui_fess,##war pjj emas takor,LOC,,1
ui_fess,world wide web,ORG,,1
ui_fess,siakwar,GPE,,1
ui_fess,uilifehack,ORG,,3
ui_fess,lenkap npm,PER,,1
ui_fess,gedung kom,LOC,,1
ui_fess,pun,PER,,1
ui_fess,adekku,PER,,1
ui_fess,gapaham,PER,,1
ui_fess,gapapa,PER,,1
ui_fess,nongs terpw kutek noli,LOC,,1
ui_fess,kakak,PER,,1
ui_fess,dark side,PER,,1
ui_fess,kantin rik dallas,LOC,,1
ui_fess,kantin pacil,LOC,,1
ui_fess,8thbean perpusat,LOC,,1
ui_fess,dalem alfamart perpusat,LOC,,1
ui_fess,tajem,PER,"HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
ui_fess,unpopular opinion,ORG,,1
ui_fess,label,PER,,1
ui_fess,nuruni,PER,,1
UGM_FESS,aldi,PER,,1
UGM_FESS,batara gemilang,PER,,1
UGM_FESS,panitia whatsapp naje,ORG,,1
UGM_FESS,bukit duri,LOC,,1
UGM_FESS,amplaz,ORG,,1
UGM_FESS,taman budaya yogyakarta,LOC,,1
UGM_FESS,tby buka gate seribu,LOC,,1
UGM_FESS,bunderan ugm,LOC,,1
UGM_FESS,general motors corporation,ORG,,37
UGM_FESS,jebul,PER,Abusive_label,1
UGM_FESS,ovtne,PER,Abusive_label,1
UGM_FESS,embung wisdom,LOC,,1
UGM_FESS,larasati,PER,,1
UGM_FESS,hima riviuw,PER,,1
UGM_FESS,financial market,ORG,,1
UGM_FESS,an rafi ahmadpwk,PER,,1
UGM_FESS,jl monjali,LOC,,1
UGM_FESS,harry potter,PER,,7
UGM_FESS,barca,ORG,,1
UGM_FESS,yashh,PER,,1
UGM_FESS,faisal,PER,,1
UGM_FESS,cofas,PER,,1
UGM_FESS,pogung jakal ugm,LOC,,1
UGM_FESS,puoll,PER,,1
UGM_FESS,infj talkativeamphumor,ORG,,1
UGM_FESS,jl aggravation,LOC,,2
UGM_FESS,much,PER,,1
UGM_FESS,dman hey you,PER,,1
UGM_FESS,pslh gedung you,LOC,,1
UGM_FESS,jakal,LOC,,3
UGM_FESS,lawson,LOC,,1
UGM_FESS,sunshine,LOC,,1
UGM_FESS,wargi,GPE,,1
UGM_FESS,koskosan jogjasolo,LOC,,1
UGM_FESS,gaiss,PER,,16
UGM_FESS,guiss,PER,,1
UGM_FESS,tevocs,ORG,,1
UGM_FESS,aidil syam,PER,,1
UGM_FESS,dtap mastek,LOC,,1
UGM_FESS,aidilsyam,PER,,1
UGM_FESS,street feeding,LOC,,1
UGM_FESS,utul ugm,ORG,,1
UGM_FESS,harih utul,PER,,1
UGM_FESS,rodinal,PER,,1
UGM_FESS,hey you,PER,,1
UGM_FESS,fisipol information,ORG,,1
UGM_FESS,nugas pw senduri,LOC,,1
UGM_FESS,information masmas faperta jomblo,ORG,Abusive_label,1
UGM_FESS,indonesia,GPE,,14
UGM_FESS,dssdidti,LOC,,1
UGM_FESS,emanuel,PER,,1
UGM_FESS,tekfis,PER,,1
UGM_FESS,solo,GPE,,2
UGM_FESS,sekolah design figma,ORG,,1
UGM_FESS,ugm,GPE,,47
UGM_FESS,yogyakarta,GPE,,4
UGM_FESS,pasar gedhepura mangkunegaran,LOC,,1
UGM_FESS,pantai drini,LOC,,1
UGM_FESS,ugm,ORG,,5
UGM_FESS,gedung agung istana kepresidenan yogyakarta,LOC,,1
UGM_FESS,sayang,PER,,12
UGM_FESS,bapak fitri alfariz,PER,,1
UGM_FESS,jogja,GPE,,48
UGM_FESS,kota jogja,GPE,,1
UGM_FESS,jepang,GPE,,3
UGM_FESS,samsek layan,PER,,1
UGM_FESS,bantul,GPE,,1
UGM_FESS,ngeprint,LOC,,1
UGM_FESS,jaktim,GPE,,1
UGM_FESS,tint wardah,PER,,1
UGM_FESS,ewallet,PER,,1
UGM_FESS,bentar jogja,LOC,,1
UGM_FESS,darrel mene,PER,,1
UGM_FESS,nugas laprak,PER,,1
UGM_FESS,teknik,ORG,,1
UGM_FESS,##as kedokteran gigi,ORG,,1
UGM_FESS,gigi,ORG,,1
UGM_FESS,rafael,PER,,1
UGM_FESS,hrga seratus under seratus,LOC,,1
UGM_FESS,ugm uny tugu,LOC,,1
UGM_FESS,talenta,PER,,1
UGM_FESS,sardjito,PER,,1
UGM_FESS,jakal,PER,Abusive_label,1
UGM_FESS,jamjam,PER,,1
UGM_FESS,jago mandarin,ORG,,1
UGM_FESS,falens nicanor fh22,PER,,1
UGM_FESS,case,PER,,1
UGM_FESS,sight putri,LOC,,2
UGM_FESS,koss,LOC,,1
UGM_FESS,bapak,PER,,1
UGM_FESS,saputra,PER,,1
UGM_FESS,raushan pek,PER,,1
UGM_FESS,zaki gizkes,PER,,1
UGM_FESS,yosaliano mat22,PER,,1
UGM_FESS,asrama dewi blimbingsari,LOC,,1
UGM_FESS,dhika fachrie,PER,,1
UGM_FESS,dany avila akbar,PER,,1
UGM_FESS,dewi sembako pogung kidul,LOC,,1
UGM_FESS,kost putra a12 jakal,LOC,,1
UGM_FESS,dany,PER,,1
UGM_FESS,p0gung,GPE,,1
UGM_FESS,ilham,PER,,1
UGM_FESS,kedai pancake pankeki aisu,LOC,,1
UGM_FESS,kantin bonbin,LOC,,1
UGM_FESS,alcohol,PER,,1
UGM_FESS,ilkomp,PER,,1
UGM_FESS,blio,PER,,1
UGM_FESS,bapak imam wahyudi,PER,,1
UGM_FESS,grup kkn galolos,ORG,,1
UGM_FESS,jawa,GPE,,35
UGM_FESS,pandeyan umbulharjo,LOC,,1
UGM_FESS,y,PER,,1
UGM_FESS,billy geofisika,PER,,1
UGM_FESS,imam wahyudi,PER,,1
UGM_FESS,kotagede,GPE,,1
UGM_FESS,kagama,PER,Abusive_label,1
UGM_FESS,jomblo jobseeker,PER,Abusive_label,1
UGM_FESS,pogung,LOC,,1
UGM_FESS,jakal tujuh gang anggrek no offence,LOC,,1
UGM_FESS,oprec,ORG,,1
UGM_FESS,simaster,LOC,,2
UGM_FESS,dumbell,PER,,3
UGM_FESS,middle finger,LOC,Abusive_label,1
UGM_FESS,masii,PER,,1
UGM_FESS,oxi,PER,,1
UGM_FESS,timakasi,PER,,1
UGM_FESS,gibran,PER,"HS_Individual_label, HS_Other_label, HS_Weak_label, HS_label",1
UGM_FESS,florist area kotabaru,LOC,,1
UGM_FESS,moveon,PER,Abusive_label,1
UGM_FESS,hello,PER,,3
UGM_FESS,runescape sardjito,PER,,1
UGM_FESS,asean,GPE,,1
UGM_FESS,gabisaa,PER,,1
UGM_FESS,yayy,PER,,1
UGM_FESS,kakakkakak,PER,,4
UGM_FESS,kakakkakakk,PER,,1
UGM_FESS,farasya tiktok,PER,,1
UGM_FESS,it ballcheesee,PER,,1
UGM_FESS,mekdi jakal,LOC,,1
UGM_FESS,warung jepun,LOC,,1
UGM_FESS,calling informants,ORG,,1
UGM_FESS,srikandi ugm,ORG,,2
UGM_FESS,srikandi,ORG,,1
UGM_FESS,##padaposter,ORG,,1
UGM_FESS,gunung prau,LOC,,1
UGM_FESS,jokowi,PER,,1
UGM_FESS,qodrat,PER,,2
UGM_FESS,sidon,PER,,1
UGM_FESS,ovt bentar,PER,,1
UGM_FESS,sleman barat,GPE,,1
UGM_FESS,cebongan barat,GPE,,1
UGM_FESS,siroyo,PER,,1
UGM_FESS,sempr,PER,,1
UGM_FESS,nugas,LOC,,1
UGM_FESS,m22,LOC,,1
UGM_FESS,nugas skripsian,PER,,1
UGM_FESS,perpusat selasar lantai toilet soegondo fib,LOC,,1
UGM_FESS,jawa jawa,GPE,,1
UGM_FESS,german,GPE,,1
UGM_FESS,helloow,PER,,1
UGM_FESS,koas,PER,,4
UGM_FESS,sardjito,LOC,,2
UGM_FESS,pogung sendowo pandega,LOC,,1
UGM_FESS,halloo,PER,,1
UGM_FESS,jawa barat,GPE,,1
UGM_FESS,batujajar,GPE,,1
UGM_FESS,medika,PER,,3
UGM_FESS,kalimantan tengah,GPE,,1
UGM_FESS,warung rata dkt kinanti,LOC,,1
UGM_FESS,hey hi,ORG,,1
UGM_FESS,grup jawa barat,ORG,,1
UGM_FESS,kluster soshum casual encounters,ORG,,1
UGM_FESS,korea,GPE,,1
UGM_FESS,alva ikko,PER,,1
UGM_FESS,aaron kimia,PER,,1
UGM_FESS,dieng,LOC,,1
UGM_FESS,vangegegege,PER,,1
UGM_FESS,deg alright,PER,,1
UGM_FESS,pusat studi bencana alam ugm,ORG,,1
